x,y,z,yaw,path_length,point_count
1.4463020370899287,-0.298849224387368,1.0,0.23300738882991903,6.262,397
1.4664429342359115,-0.30520425218933805,1.0,0.23493520608301371,6.262,397
1.4865663976451493,-0.31155916899216923,1.0,0.23682588953872005,6.262,397
1.5066691892203607,-0.3179110499320019,1.0,0.23867920148774913,6.262,397
1.5267480708642638,-0.3242569701449761,1.0,0.24049490422081182,6.262,397
1.5467998044795774,-0.33059400476723205,1.0,0.2422727600286191,6.262,397
1.56682115196902,-0.3369192289349097,1.0,0.24401253120188204,6.262,397
1.5868088752353102,-0.3432297177841494,1.0,0.24571398003131145,6.262,397
1.6067597361811659,-0.3495225464510912,1.0,0.2473768688076185,6.262,397
1.626670496709306,-0.35579479007187526,1.0,0.24900095982151388,6.262,397
1.6465379187224496,-0.36204352378264176,1.0,0.2505860153637087,6.262,397
1.6663588434917156,-0.3682658809505418,1.0,0.25213181757774056,6.262,397
1.6861306988703144,-0.37445942530629134,1.0,0.25363829533194265,6.262,397
1.7058511756192873,-0.3806219134708304,1.0,0.25510544325713663,6.262,397
1.7255179657398052,-0.3867511029749581,1.0,0.2565332562943442,6.262,397
1.745128761233039,-0.39284475134947394,1.0,0.2579217293845871,6.262,397
1.7646812541001609,-0.39890061612517713,1.0,0.259270857468887,6.262,397
1.7841731363423416,-0.40491645483286715,1.0,0.2605806354882659,6.262,397
1.8036020999607532,-0.4108900250033433,1.0,0.26185105838374545,6.262,397
1.8229658369565664,-0.4168190841674049,1.0,0.2630821210963474,6.262,397
1.8422620393309528,-0.42270138985585126,1.0,0.2642738185670936,6.262,397
1.861488399085084,-0.42853469959948176,1.0,0.26542614573700574,6.262,397
1.880642608220131,-0.43431677092909576,1.0,0.2665390975471057,6.262,397
1.8997223697468957,-0.4400453702473158,1.0,0.26761267077638684,6.262,397
1.9187258146755601,-0.44571860884889414,1.0,0.2686469336549913,6.262,397
1.9376516300026378,-0.4513350460556581,1.0,0.2696420472306311,6.262,397
1.9564985398821468,-0.45689327113183853,1.0,0.27059817875417225,6.262,397
1.9752652684681027,-0.4623918733416661,1.0,0.2715154954764808,6.262,397
1.993950539914523,-0.46782944194937176,1.0,0.27239416464842275,6.262,397
2.012553078375424,-0.4732045662191865,1.0,0.27323435352086456,6.262,397
2.0310716080048232,-0.4785158354153409,1.0,0.27403622934467214,6.262,397
2.049504852956737,-0.48376183880206586,1.0,0.27479995937071156,6.262,397
2.0678515373851822,-0.4889411656435923,1.0,0.275525710849849,6.262,397
2.086110385444176,-0.494052405204151,1.0,0.2762136510329507,6.262,397
2.104280121287735,-0.49909414674797264,1.0,0.27686394717088264,6.262,397
2.122359469069876,-0.5040649795392884,1.0,0.277476766514511,6.262,397
2.1403473296988973,-0.5089636150883503,1.0,0.2780522985716706,6.262,397
2.158243311100225,-0.5137892538894963,1.0,0.27859082187807094,6.262,397
2.1760471979535647,-0.5185412186830857,1.0,0.27909263722639005,6.262,397
2.1937587749386256,-0.5232188322094776,1.0,0.2795580454093063,6.262,397
2.211377826735114,-0.5278214172090315,1.0,0.27998734721949775,6.262,397
2.2289041380227363,-0.5323482964221069,1.0,0.28038084344964254,6.262,397
2.246337493481201,-0.5367987925890629,1.0,0.2807388348924189,6.262,397
2.2636776777902137,-0.5411722284502587,1.0,0.28106162234050486,6.262,397
2.280924475629483,-0.5454679267460538,1.0,0.2813495065865788,6.262,397
2.2980776716787146,-0.5496852102168074,1.0,0.2816027884233187,6.262,397
2.315137050617617,-0.5538234016028789,1.0,0.2818217686434029,6.262,397
2.3321023971258974,-0.5578818236446276,1.0,0.2820067480395093,6.262,397
2.3489735335414164,-0.561859817130524,1.0,0.28215803103749837,6.262,397
2.365750845679628,-0.565756992902264,1.0,0.28227597642639785,6.262,397
2.3824351531221466,-0.5695731696890497,1.0,0.28236098484410993,6.262,397
2.3990272866085585,-0.573308171567672,1.0,0.28241345800503465,6.262,397
2.4155280768784513,-0.5769618226149218,1.0,0.2824337976235727,6.262,397
2.4319383546714124,-0.5805339469075902,1.0,0.2824224054141246,6.262,397
2.4482589507270283,-0.5840243685224681,1.0,0.2823796830910905,6.262,397
2.4644906957848867,-0.5874329115363465,1.0,0.282306032368871,6.262,397
2.480634420584574,-0.5907594000260161,1.0,0.28220185496186634,6.262,397
2.496690955865678,-0.5940036580682682,1.0,0.28206755258447697,6.262,397
2.5126611323677848,-0.5971655097398935,1.0,0.2819035269511035,6.262,397
2.528545780830483,-0.6002447791176829,1.0,0.28171017977614615,6.262,397
2.5443457331885524,-0.6032412905869137,1.0,0.2814879128593539,6.262,397
2.560062074757973,-0.6061549339319083,1.0,0.2812371460943649,6.262,397
2.575696456181643,-0.6089857448508983,1.0,0.28095833974467394,6.262,397
2.591250604594897,-0.611733778785223,1.0,0.28065195953608196,6.262,397
2.6067262471330688,-0.6143990911762216,1.0,0.28031847119438974,6.262,397
2.622125110931494,-0.6169817374652338,1.0,0.27995834044539847,6.262,397
2.6374489231255076,-0.6194817730935989,1.0,0.2795720330149088,6.262,397
2.6526994108504427,-0.6218992535026563,1.0,0.27916001462872186,6.262,397
2.667878301241636,-0.6242342341337453,1.0,0.2787227510126385,6.262,397
2.6829873214344215,-0.6264867704282058,1.0,0.27826070789245955,6.262,397
2.698028198564133,-0.6286569178273765,1.0,0.277774350993986,6.262,397
2.7130026597661066,-0.6307447317725976,1.0,0.27726414604301886,6.262,397
2.7279124321756756,-0.6327502677052079,1.0,0.27673055876535896,6.262,397
2.742759294522735,-0.6346735830706749,1.0,0.2761740567305393,6.262,397
2.757545406853215,-0.636514750126222,1.0,0.2755951211344255,6.262,397
2.772273100120023,-0.6382738477677458,1.0,0.2749942392802458,6.262,397
2.78694470608223,-0.6399509549224575,1.0,0.27437189850003657,6.262,397
2.801562556498909,-0.6415461505175684,1.0,0.27372858612583423,6.262,397
2.8161289831291314,-0.6430595134802893,1.0,0.27306478948967544,6.262,397
2.830646317731969,-0.6444911227378316,1.0,0.27238099592359644,6.262,397
2.8451168920664944,-0.6458410572174064,1.0,0.27167769275963377,6.262,397
2.85954303789178,-0.6471093958462246,1.0,0.270955367329824,6.262,397
2.873927086966897,-0.6482962175514976,1.0,0.27021450696620347,6.262,397
2.8882713710509176,-0.6494016012604363,1.0,0.2694555990008088,6.262,397
2.902578221902914,-0.6504256259002521,1.0,0.2686791307656763,6.262,397
2.9168499732442714,-0.6513683694214477,1.0,0.26788558958658903,6.262,397
2.9310890350813072,-0.65222987180499,1.0,0.2670754625462297,6.262,397
2.9452979165171644,-0.6530101237080758,1.0,0.26624923641148457,6.262,397
2.9594791332777937,-0.6537091124915111,1.0,0.26540739792813484,6.262,397
2.973635201089144,-0.6543268255161023,1.0,0.26455043384196175,6.262,397
2.9877686356771664,-0.6548632501426556,1.0,0.2636788308987463,6.262,397
3.0018819527678104,-0.6553183737319771,1.0,0.2627930758442698,6.262,397
3.0159776680870265,-0.6556921836448729,1.0,0.2618936554243134,6.262,397
3.0300582973607653,-0.6559846672421494,1.0,0.26098105638465824,6.262,397
3.044126356314977,-0.6561958118846128,1.0,0.26005576547108544,6.262,397
3.058184360675611,-0.6563256049330691,1.0,0.25911826942937627,6.262,397
3.0722348261686174,-0.6563740337483247,1.0,0.25816905500531195,6.262,397
3.086280268519948,-0.6563410856911857,1.0,0.25720860894467346,6.262,397
3.1003231490674628,-0.6562267320829939,1.0,0.25623741532112027,6.262,397
3.114365711596668,-0.6560308800872329,1.0,0.25525594751982417,6.262,397
3.1284101455049815,-0.6557534208279222,1.0,0.2542646762538353,6.262,397
3.14245864018982,-0.655394245429081,1.0,0.2532640722362036,6.262,397
3.1565133850486005,-0.6549532450147287,1.0,0.25225460617997914,6.262,397
3.170576569478742,-0.6544303107088848,1.0,0.25123674879821184,6.262,397
3.184650382877659,-0.6538253336355683,1.0,0.25021097080395177,6.262,397
3.198737014642771,-0.6531382049187987,1.0,0.24917774291024897,6.262,397
3.2128386541714944,-0.6523688156825954,1.0,0.24813753583015347,6.262,397
3.2269574908612473,-0.6515170570509775,1.0,0.2470908202767153,6.262,397
3.2410957141094454,-0.6505828201479645,1.0,0.24603806696298447,6.262,397
3.2552555133135073,-0.6495659960975759,1.0,0.24497974660201097,6.262,397
3.269439049864464,-0.6484664748103246,1.0,0.24391632869578692,6.262,397
3.2836480660948255,-0.6472841280390793,1.0,0.24284826462528972,6.262,397
3.297883981745026,-0.6460188135589173,1.0,0.24177599182190337,6.262,397
3.3121482082573097,-0.6446703887853587,1.0,0.24069994735818026,6.262,397
3.3264421570739215,-0.6432387111339232,1.0,0.23962056830667244,6.262,397
3.3407672396371053,-0.6417236380201311,1.0,0.2385382917399323,6.262,397
3.355124867389106,-0.6401250268595022,1.0,0.237453554730512,6.262,397
3.3695164517721676,-0.6384427350675568,1.0,0.2363667943509638,6.262,397
3.3839434042285355,-0.6366766200598147,1.0,0.23527844767383985,6.262,397
3.3984071362004533,-0.634826539251796,1.0,0.2341889517716923,6.262,397
3.4129090591301656,-0.6328923500590206,1.0,0.23309874371707362,6.262,397
3.4274505844599172,-0.6308739098970085,1.0,0.23200826058253574,6.262,397
3.4420331222663765,-0.6287710762933337,1.0,0.23091793937313132,6.262,397
3.456657793123996,-0.6265837305309833,1.0,0.22982820278395605,6.262,397
3.4713250716895523,-0.6243118068944085,1.0,0.2287394415827024,6.262,397
3.4860353452229247,-0.6219552468395064,1.0,0.22765204221707597,6.262,397
3.5007890009839944,-0.6195139918221738,1.0,0.22656639113478233,6.262,397
3.515586426232643,-0.6169879832983078,1.0,0.22548287478352724,6.262,397
3.5304280082287502,-0.6143771627238053,1.0,0.22440187961101604,6.262,397
3.5453141342321968,-0.6116814715545631,1.0,0.2233237920649545,6.262,397
3.5602451915028634,-0.6089008512464783,1.0,0.22224899859304806,6.262,397
3.5752215673006327,-0.6060352432554478,1.0,0.22117788564300242,6.262,397
3.5902436488853824,-0.6030845890373684,1.0,0.22011083966252312,6.262,397
3.605311823516995,-0.6000488300481371,1.0,0.2190482470993158,6.262,397
3.62042647845535,-0.5969279077436509,1.0,0.21799049440108587,6.262,397
3.635587912646118,-0.5937217818316775,1.0,0.2169379625903954,6.262,397
3.650795772337752,-0.5904305469127171,1.0,0.21589099259460304,6.262,397
3.66604941123788,-0.5870543580465927,1.0,0.21484990737027893,6.262,397
3.681348181674222,-0.5835933705783117,1.0,0.2138150297892254,6.262,397
3.6966914359744956,-0.5800477398528823,1.0,0.2127866827232444,6.262,397
3.712078526466422,-0.5764176212153125,1.0,0.21176518904413855,6.262,397
3.727508805477719,-0.5727031700106098,1.0,0.21075087162370973,6.262,397
3.7429816253361063,-0.5689045415837827,1.0,0.20974405333376042,6.262,397
3.7584963383693024,-0.5650218912798387,1.0,0.20874505704609275,6.262,397
3.7740522969050265,-0.561055374443786,1.0,0.20775420563250896,6.262,397
3.789648853270999,-0.5570051464206324,1.0,0.20677182196481128,6.262,397
3.8052853597949374,-0.5528713625553859,1.0,0.20579822891480198,6.262,397
3.820961160278936,-0.5486541818882841,1.0,0.2048337485028027,6.262,397
3.8366752670913633,-0.5443539071116078,1.0,0.20387866964782744,6.262,397
3.8524262620564613,-0.5399710275267248,1.0,0.20293323826912077,6.262,397
3.8682126982244833,-0.5355060449064016,1.0,0.2019976974121802,6.262,397
3.8840331286456813,-0.5309594610234053,1.0,0.2010722901225037,6.262,397
3.899886106370309,-0.5263317776505025,1.0,0.2001572594455885,6.262,397
3.9157701844486166,-0.5216234965604598,1.0,0.19925284842693236,6.262,397
3.9316839159308588,-0.5168351195260439,1.0,0.1983593001120329,6.262,397
3.9476258538672875,-0.5119671483200219,1.0,0.19747685754638775,6.262,397
3.963594551308156,-0.5070200847151601,1.0,0.1966057637754946,6.262,397
3.979588561303716,-0.5019944304842255,1.0,0.1957462618448509,6.262,397
3.99560643690422,-0.4968906873999848,1.0,0.19489859479995436,6.262,397
4.011646731159923,-0.49170935723520476,1.0,0.19406300568630264,6.262,397
4.027707947263341,-0.48645101332376206,1.0,0.19323972060107264,6.262,397
4.043788388976067,-0.48111651524397336,1.0,0.19242889784815903,6.262,397
4.059886310201955,-0.4757067941352651,1.0,0.19163067878313567,6.262,397
4.075999964844867,-0.4702227811370643,1.0,0.1908452047615767,6.262,397
4.0921276068086545,-0.4646654073887972,1.0,0.19007261713905588,6.262,397
4.108267489997178,-0.4590356040298906,1.0,0.18931305727114725,6.262,397
4.124417868314292,-0.453334302199771,1.0,0.18856666651342488,6.262,397
4.140576995663856,-0.4475624330378652,1.0,0.18783358622146254,6.262,397
4.156743125949726,-0.44172092768359966,1.0,0.18711395775083434,6.262,397
4.172914513075757,-0.435810717276401,1.0,0.1864079224571141,6.262,397
4.18908941094581,-0.4298327329556961,1.0,0.18571562169587594,6.262,397
4.205266073463739,-0.4237879058609112,1.0,0.1850371968226937,6.262,397
4.221442761746485,-0.41767718259372666,1.0,0.18437278518293682,6.262,397
4.23761784484007,-0.4115017411169498,1.0,0.18372246411742973,6.262,397
4.253789774874542,-0.40526293749564135,1.0,0.18308626477537995,6.262,397
4.269957006117156,-0.3989621323762709,1.0,0.18246421711778624,6.262,397
4.286117992835168,-0.3926006864053078,1.0,0.181856351105647,6.262,397
4.302271189295833,-0.38617996022922146,1.0,0.18126269669996103,6.262,397
4.318415049766409,-0.37970131449448147,1.0,0.18068328386172686,6.262,397
4.334548028514149,-0.37316610984755705,1.0,0.18011814255194317,6.262,397
4.350668579806311,-0.3665757069349177,1.0,0.17956730273160854,6.262,397
4.366775157910151,-0.35993146640303286,1.0,0.17903079436172165,6.262,397
4.382866217092923,-0.3532347488983719,1.0,0.17850864740328115,6.262,397
4.398940211621884,-0.34648691506740437,1.0,0.17800089181728557,6.262,397
4.414995596307396,-0.33968932602315816,1.0,0.17750755743183105,6.262,397
4.431030941098197,-0.33284344178907643,1.0,0.17702864589966794,6.262,397
4.44704507283195,-0.3259509430708021,1.0,0.17656409601062897,6.262,397
4.4630368531050735,-0.3190135404337261,1.0,0.1761138380487824,6.262,397
4.479005143513987,-0.3120329444432393,1.0,0.17567780229819618,6.262,397
4.494948805655108,-0.30501086566473273,1.0,0.1752559190429385,6.262,397
4.510866701124857,-0.29794901466359724,1.0,0.1748481185670774,6.262,397
4.526757691519651,-0.29084910200522374,1.0,0.17445433115468095,6.262,397
4.54262063843591,-0.28371283825500315,1.0,0.17407448708981735,6.262,397
4.558454403470052,-0.2765419339783265,1.0,0.17370851665655465,6.262,397
4.574257848218497,-0.26933809974058454,1.0,0.17335635013896086,6.262,397
4.5900298342776615,-0.2621030461071683,1.0,0.17301791782110418,6.262,397
4.605769223243967,-0.2548384836434686,1.0,0.17269314998705268,6.262,397
4.621474906713827,-0.24754614350771437,1.0,0.17238196971816583,6.262,397
4.637145998002397,-0.24022790905207714,1.0,0.17208424686328588,6.262,397
4.652781709799816,-0.23288573184250402,1.0,0.17179982741228286,6.262,397
4.668381255264982,-0.22552156376670535,1.0,0.1715285572424846,6.262,397
4.683943847556788,-0.21813735671239137,1.0,0.1712702822312189,6.262,397
4.699468699834127,-0.21073506256727226,1.0,0.17102484825581363,6.262,397
4.714955025255896,-0.20331663321905835,1.0,0.17079210119359656,6.262,397
4.730402036980987,-0.19588402055545984,1.0,0.17057188692189557,6.262,397
4.745808948168294,-0.188439176464187,1.0,0.1703640513180383,6.262,397
4.761174971976713,-0.1809840528329501,1.0,0.17016844025935274,6.262,397
4.7764993215651375,-0.17352060154945936,1.0,0.16998489962316668,6.262,397
4.79178121009246,-0.16605077450142508,1.0,0.16981327528680787,6.262,397
4.807019852823955,-0.15857652502793848,1.0,0.1696534124489665,6.262,397
4.822214546910293,-0.15109986289052735,1.0,0.16950512992629146,6.262,397
4.837364695874193,-0.14362287114546018,1.0,0.1693682122642269,6.262,397
4.852469710347384,-0.13614763774741626,1.0,0.1692424417178149,6.262,397
4.867529000961605,-0.128676250651075,1.0,0.16912760054209747,6.262,397
4.882541978348589,-0.12121079781111575,1.0,0.16902347099211643,6.262,397
4.897508053140069,-0.11375336718221783,1.0,0.16892983532291395,6.262,397
4.912426635967783,-0.10630604671906065,1.0,0.16884647578953182,6.262,397
4.927297137463464,-0.09887092437632353,1.0,0.16877317464701214,6.262,397
4.942118968258847,-0.09145008810868584,1.0,0.16870971415039684,6.262,397
4.9568915389856665,-0.08404562587082691,1.0,0.16865587655472794,6.262,397
4.971614260275658,-0.07665962561742612,1.0,0.16861144411504725,6.262,397
4.986286542760556,-0.06929417530316283,1.0,0.16857619908639698,6.262,397
5.000907808107134,-0.06195136030783768,1.0,0.1685499169048446,6.262,397
5.015477522122326,-0.05463325571173667,1.0,0.1685323457305604,6.262,397
5.029995161648107,-0.04734193402026709,1.0,0.16852322690474025,6.262,397
5.044460203526447,-0.04007946773883619,1.0,0.16852230176858002,6.262,397
5.058872124599323,-0.03284792937285128,1.0,0.16852931166327562,6.262,397
5.073230401708705,-0.02564939142771962,1.0,0.16854399793002295,6.262,397
5.087534511696568,-0.018485926408848528,1.0,0.16856610191001786,6.262,397
5.101783931404884,-0.01135960682164527,1.0,0.16859536494445615,6.262,397
5.115978137675628,-0.00427250517151713,1.0,0.16863152837453388,6.262,397
5.130116607350772,0.0027733060361285946,1.0,0.16867433354144676,6.262,397
5.144198817272289,0.009775754295884637,1.0,0.16872352178639094,6.262,397
5.158224244282152,0.0167327671023437,1.0,0.168778834450562,6.262,397
5.172192366643936,0.023642280572045277,1.0,0.16884001263109297,6.262,397
5.186102683892532,0.030502359831399126,1.0,0.16890679377321208,6.262,397
5.199954711937548,0.03731116931886859,1.0,0.1689789125109038,6.262,397
5.213747967109799,0.04406687602756793,1.0,0.16905610340583793,6.262,397
5.227481965740105,0.050767646950611374,1.0,0.16913810101968388,6.262,397
5.241156224159284,0.057411649081113195,1.0,0.16922463991411146,6.262,397
5.254770258698154,0.06399704941218762,1.0,0.1693154546507903,6.262,397
5.268323585687534,0.0705220149369489,1.0,0.16941027979138995,6.262,397
5.28181572145824,0.07698471264851131,1.0,0.16950884989758014,6.262,397
5.295246182341092,0.08338330953998907,1.0,0.1696108995310304,6.262,397
5.308614484666907,0.08971597260449642,1.0,0.16971616325341052,6.262,397
5.321920144766504,0.09598086883514763,1.0,0.16982437562639005,6.262,397
5.335162679125495,0.10217616591147484,1.0,0.16993527124195812,6.262,397
5.348341637046095,0.10830017703360956,1.0,0.17004859111983942,6.262,397
5.3614566410486875,0.11435154007735997,1.0,0.17016409062088558,6.262,397
5.374507323560549,0.12032893684928118,1.0,0.17028152704639654,6.262,397
5.387493317008962,0.12623104915592837,1.0,0.17040065769767251,6.262,397
5.400414253821208,0.1320565588038567,1.0,0.1705212398760133,6.262,397
5.413269766424565,0.1378041475996213,1.0,0.1706430308827192,6.262,397
5.426059487246313,0.14347249734977738,1.0,0.17076578801909006,6.262,397
5.438783048713734,0.14906028986088002,1.0,0.17088926858642603,6.262,397
5.451440083254108,0.15456620693948442,1.0,0.1710132298860271,6.262,397
5.464030223294714,0.15998893039214568,1.0,0.17113742921919337,6.262,397
5.476553101262835,0.16532714202541898,1.0,0.17126162388722488,6.262,397
5.489008349585748,0.1705795236458595,1.0,0.17138557119142156,6.262,397
5.50139562756409,0.17574482737212152,1.0,0.17150903348568367,6.262,397
5.513714793109415,0.18082232497321754,1.0,0.17163181046578443,6.262,397
5.52596579315126,0.18581152112698857,1.0,0.17175371856423502,6.262,397
5.538148575039067,0.19071192160990216,1.0,0.17187457429249345,6.262,397
5.550263086122279,0.1955230321984259,1.0,0.17199419416201775,6.262,397
5.562309273750335,0.2002443586690274,1.0,0.17211239468426615,6.262,397
5.574287085272676,0.20487540679817418,1.0,0.1722289923706965,6.262,397
5.586196468038741,0.20941568236233377,1.0,0.17234380373276698,6.262,397
5.598037369397972,0.21386469113797382,1.0,0.17245664528193552,6.262,397
5.609809736699809,0.2182219389015619,1.0,0.17256733352966033,6.262,397
5.6215135172936925,0.22248693142956555,1.0,0.17267568498739946,6.262,397
5.6331486585290635,0.2266591744984524,1.0,0.17278151616661092,6.262,397
5.644715114484509,0.23073818656831907,1.0,0.17288464465830972,6.262,397
5.656213100834215,0.23472397917534552,1.0,0.17298493002129053,6.262,397
5.667643173074307,0.23861720437898343,1.0,0.17308228633197717,6.262,397
5.679005909411775,0.24241855704593304,1.0,0.17317663131029915,6.262,397
5.690301888053617,0.2461287320428946,1.0,0.1732678826761855,6.262,397
5.701531687206826,0.24974842423656818,1.0,0.1733559581495652,6.262,397
5.7126958850783955,0.253278328493654,1.0,0.17344077545036768,6.262,397
5.723795059875321,0.25671913968085214,1.0,0.173522252298522,6.262,397
5.734829789804598,0.26007155266486304,1.0,0.1736003064139572,6.262,397
5.745800653073219,0.26333626231238666,1.0,0.17367485551660267,6.262,397
5.756708227888178,0.26651396349012324,1.0,0.17374581732638728,6.262,397
5.767553092456471,0.2696053510647729,1.0,0.17381310956324045,6.262,397
5.778335824985092,0.27261111990303594,1.0,0.17387664994709115,6.262,397
5.789057183589467,0.275532237511593,1.0,0.1739363804014198,6.262,397
